,0
3946,Distal convoluted tubule_Pvalb high(Kidney)
3947,S1 proximal tubule cells(Kidney)
3948,T cell(Kidney)
3949,Proximal tubule brush border cell(Kidney)
3950,Stromal cell_Mgp high(Kidney)
3951,Thick ascending limb of the loop of Henle(Kidney)
3952,Stromal cell_Dcn high(Kidney)
3953,Macrophage_Ccl4 high (Kidney)
3954,Dendritic cell_Ccr7 high(Kidney)
3955,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
3956,Proximal tubule brush border cell(Kidney)
3957,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
3958,Proximal tubule brush border cell(Kidney)
3959,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
3960,Proximal tubule brush border cell(Kidney)
3961,B cell(Kidney)
3962,Distal convoluted tubule_S100g high(Kidney)
3963,Proximal tubule brush border cell(Kidney)
3964,Proximal tubule brush border cell(Kidney)
3965,T cell(Kidney)
3966,Proximal tubule brush border cell(Kidney)
3967,Proximal tubule brush border cell(Kidney)
3968,Proximal tubule brush border cell(Kidney)
3969,Distal convoluted tubule_S100g high(Kidney)
3970,Macrophage_Ccl4 high (Kidney)
3971,Proximal tubule brush border cell(Kidney)
3972,Stromal cell_Ptgds high(Kidney)
3973,Proximal tubule brush border cell(Kidney)
3974,S1 proximal tubule cells(Kidney)
3975,Proximal tubule brush border cell(Kidney)
3976,Proximal tubule brush border cell(Kidney)
3977,Macrophage_Ccl4 high (Kidney)
3978,Distal collecting duct principal cell_Hsd11b2 high(Kidney)
3979,Proximal tubule cell_Osgin1 high(Kidney)
3980,T cell(Kidney)
3981,Intercalated cells of collecting duct_Aqp6 high(Kidney)
3982,S1 proximal tubule cells(Kidney)
3983,Stromal cell_Mgp high(Kidney)
3984,S3 proximal tubule cells(Kidney)
3985,Thick ascending limb of the loop of Henle(Kidney)
3986,T cell(Kidney)
3987,Distal convoluted tubule_Pvalb high(Kidney)
3988,Distal convoluted tubule_Pvalb high(Kidney)
3989,Proximal tubule brush border cell(Kidney)
3990,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
3991,Distal convoluted tubule_Pvalb high(Kidney)
3992,Thick ascending limb of the loop of Henle(Kidney)
3993,T cell(Kidney)
3994,Thick ascending limb of the loop of Henle(Kidney)
3995,Intercalated cells of collecting duct_Aqp6 high(Kidney)
3996,Distal convoluted tubule_Pvalb high(Kidney)
3997,T cell(Kidney)
3998,Fenestrated endothelial cell_Plvap high(Kidney)
3999,Distal convoluted tubule_S100g high(Kidney)
4000,Proximal tubule brush border cell(Kidney)
4001,Proximal tubule brush border cell(Kidney)
4002,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4003,Fenestrated endothelial cell_Plvap high(Kidney)
4004,Stromal cell_Ptgds high(Kidney)
4005,Distal convoluted tubule_Pvalb high(Kidney)
4006,Fenestrated endothelial cell_Plvap high(Kidney)
4007,Thick ascending limb of the loop of Henle(Kidney)
4008,S3 proximal tubule cells(Kidney)
4009,Stromal cell_Dcn high(Kidney)
4010,Fenestrated endothelial cell_Plvap high(Kidney)
4011,Proximal tubule cell_Osgin1 high(Kidney)
4012,Distal collecting duct principal cell_Hsd11b2 high(Kidney)
4013,Thick ascending limb of the loop of Henle(Kidney)
4014,Proximal tubule brush border cell(Kidney)
4015,S3 proximal tubule cells(Kidney)
4016,Proximal tubule brush border cell(Kidney)
4017,Distal convoluted tubule_Pvalb high(Kidney)
4018,Stromal cell_Mgp high(Kidney)
4019,Proximal tubule cell_Osgin1 high(Kidney)
4020,Thick ascending limb of the loop of Henle(Kidney)
4021,Distal convoluted tubule_Pvalb high(Kidney)
4022,Proximal tubule cell_Osgin1 high(Kidney)
4023,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4024,Proximal tubule brush border cell(Kidney)
4025,Proximal tubule brush border cell(Kidney)
4026,Proximal tubule brush border cell(Kidney)
4027,Proximal tubule brush border cell(Kidney)
4028,Distal convoluted tubule_Pvalb high(Kidney)
4029,Thick ascending limb of the loop of Henle(Kidney)
4030,Macrophage_Lyz2 high(Kidney)
4031,Proximal tubule brush border cell(Kidney)
4032,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4033,Thick ascending limb of the loop of Henle(Kidney)
4034,Proximal tubule brush border cell(Kidney)
4035,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4036,Proximal tubule brush border cell(Kidney)
4037,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4038,Proximal tubule brush border cell(Kidney)
4039,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4040,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4041,Proximal tubule brush border cell(Kidney)
4042,S3 proximal tubule cells(Kidney)
4043,Distal convoluted tubule_Pvalb high(Kidney)
4044,Thick ascending limb of the loop of Henle(Kidney)
4045,Proximal tubule cell_Cyp4a14 high(Kidney)
4046,Proximal tubule brush border cell(Kidney)
4047,Thick ascending limb of the loop of Henle(Kidney)
4048,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4049,Proximal tubule brush border cell(Kidney)
4050,Proximal tubule brush border cell(Kidney)
4051,Proximal tubule cell_Cyp4a14 high(Kidney)
4052,Macrophage_Ccl4 high (Kidney)
4053,S1 proximal tubule cells(Kidney)
4054,Proximal tubule brush border cell(Kidney)
4055,Proximal tubule brush border cell(Kidney)
4056,Stromal cell_Dcn high(Kidney)
4057,Proximal tubule cell_Cyp4a14 high(Kidney)
4058,Stromal cell_Dcn high(Kidney)
4059,Proximal tubule brush border cell(Kidney)
4060,Thick ascending limb of the loop of Henle(Kidney)
4061,Proximal tubule cell_Cyp4a14 high(Kidney)
4062,Proximal tubule brush border cell(Kidney)
4063,Distal convoluted tubule_Pvalb high(Kidney)
4064,Proximal tubule brush border cell(Kidney)
4065,Proximal tubule cell_Cyp4a14 high(Kidney)
4066,Endothelial cell(Kidney)
4067,Proximal tubule cell_Osgin1 high(Kidney)
4068,Distal convoluted tubule_Pvalb high(Kidney)
4069,Neutrophil progenitor_S100a8 high(Kidney)
4070,Proximal tubule cell_Cyp4a14 high(Kidney)
4071,S3 proximal tubule cells(Kidney)
4072,Macrophage_Ccl4 high (Kidney)
4073,Distal collecting duct principal cell_Hsd11b2 high(Kidney)
4074,Proximal tubule brush border cell(Kidney)
4075,Proximal tubule brush border cell(Kidney)
4076,Proximal tubule brush border cell(Kidney)
4077,Proximal tubule brush border cell(Kidney)
4078,Proximal tubule brush border cell(Kidney)
4079,Proximal tubule brush border cell(Kidney)
4080,Proximal tubule cell_Osgin1 high(Kidney)
4081,Proximal tubule brush border cell(Kidney)
4082,Distal convoluted tubule_Pvalb high(Kidney)
4083,Stromal cell_Cxcl10 high(Kidney)
4084,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4085,Proximal tubule cell_Cyp4a14 high(Kidney)
4086,Proximal tubule brush border cell(Kidney)
4087,T cell(Kidney)
4088,Proximal tubule brush border cell(Kidney)
4089,Proximal tubule brush border cell(Kidney)
4090,Proximal tubule cell_Cyp4a14 high(Kidney)
4091,Proximal tubule brush border cell(Kidney)
4092,Dendritic cell_Ccr7 high(Kidney)
4093,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4094,Proximal tubule brush border cell(Kidney)
4095,Fenestrated endothelial cell_Plvap high(Kidney)
4096,Fenestrated endothelial cell_Plvap high(Kidney)
4097,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4098,Distal convoluted tubule_Pvalb high(Kidney)
4099,Thick ascending limb of the loop of Henle(Kidney)
4100,Proximal tubule brush border cell(Kidney)
4101,S3 proximal tubule cells(Kidney)
4102,Stromal cell_Cxcl10 high(Kidney)
4103,Macrophage_Ccl4 high (Kidney)
4104,Dendritic cell_Cst3 high(Kidney)
4105,Thick ascending limb of the loop of Henle(Kidney)
4106,Proximal tubule brush border cell(Kidney)
4107,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4108,Stromal cell_Cxcl10 high(Kidney)
4109,Stromal cell_Ptgds high(Kidney)
4110,S1 proximal tubule cells(Kidney)
4111,Proximal tubule brush border cell(Kidney)
4112,Stromal cell_Mgp high(Kidney)
4113,Fenestrated endothelial cell_Plvap high(Kidney)
4114,Dendritic cell_Ccr7 high(Kidney)
4115,Distal convoluted tubule_S100g high(Kidney)
4116,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4117,Proximal tubule brush border cell(Kidney)
4118,T cell(Kidney)
4119,Proximal tubule brush border cell(Kidney)
4120,Thick ascending limb of the loop of Henle(Kidney)
4121,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4122,Stromal cell_Ptgds high(Kidney)
4123,Proximal tubule brush border cell(Kidney)
4124,Proximal tubule brush border cell(Kidney)
4125,Distal convoluted tubule_S100g high(Kidney)
4126,Proximal tubule cell_Cyp4a14 high(Kidney)
4127,Macrophage_Lyz2 high(Kidney)
4128,Proximal tubule brush border cell(Kidney)
4129,Proximal tubule cell_Osgin1 high(Kidney)
4130,Proximal tubule brush border cell(Kidney)
4131,Dendritic cell_Ccr7 high(Kidney)
4132,Proximal tubule brush border cell(Kidney)
4133,S1 proximal tubule cells(Kidney)
4134,Proximal tubule cell_Osgin1 high(Kidney)
4135,Macrophage_Ccl4 high (Kidney)
4136,Proximal tubule cell_Osgin1 high(Kidney)
4137,Proximal tubule brush border cell(Kidney)
4138,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4139,Proximal tubule brush border cell(Kidney)
4140,Fenestrated endothelial cell_Plvap high(Kidney)
4141,Distal collecting duct principal cell_Hsd11b2 high(Kidney)
4142,Thick ascending limb of the loop of Henle(Kidney)
4143,Dendritic cell_Ccr7 high(Kidney)
4144,Proximal tubule brush border cell(Kidney)
4145,Epithelial cell_Cryab high(Kidney)
4146,S3 proximal tubule cells(Kidney)
4147,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4148,Proximal tubule brush border cell(Kidney)
4149,Dendritic cell_Ccr7 high(Kidney)
4150,Proximal tubule brush border cell(Kidney)
4151,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4152,Proximal tubule brush border cell(Kidney)
4153,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4154,Stromal cell_Dcn high(Kidney)
4155,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4156,Proximal tubule brush border cell(Kidney)
4157,Thick ascending limb of the loop of Henle(Kidney)
4158,S3 proximal tubule cells(Kidney)
4159,Proximal tubule brush border cell(Kidney)
4160,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4161,Proximal tubule brush border cell(Kidney)
4162,Thick ascending limb of the loop of Henle(Kidney)
4163,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4164,Thick ascending limb of the loop of Henle(Kidney)
4165,Stromal cell_Dcn high(Kidney)
4166,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4167,Proximal tubule brush border cell(Kidney)
4168,Proximal tubule cell_Osgin1 high(Kidney)
4169,S3 proximal tubule cells(Kidney)
4170,S3 proximal tubule cells(Kidney)
4171,S1 proximal tubule cells(Kidney)
4172,Proximal tubule brush border cell(Kidney)
4173,Macrophage_Ccl4 high (Kidney)
4174,Proximal tubule brush border cell(Kidney)
4175,Proximal tubule brush border cell(Kidney)
4176,Proximal tubule brush border cell(Kidney)
4177,Proximal tubule brush border cell(Kidney)
4178,Thick ascending limb of the loop of Henle(Kidney)
4179,Proximal tubule brush border cell(Kidney)
4180,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4181,Macrophage_Ccl4 high (Kidney)
4182,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4183,Stromal cell_Dcn high(Kidney)
4184,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4185,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4186,Distal convoluted tubule_S100g high(Kidney)
4187,S1 proximal tubule cells(Kidney)
4188,Stromal cell_Ptgds high(Kidney)
4189,Stromal cell_Dcn high(Kidney)
4190,Proximal tubule brush border cell(Kidney)
4191,Distal convoluted tubule_Pvalb high(Kidney)
4192,Proximal tubule cell_Osgin1 high(Kidney)
4193,Proximal tubule brush border cell(Kidney)
4194,Distal convoluted tubule_Pvalb high(Kidney)
4195,Proximal tubule cell_Cyp4a14 high(Kidney)
4196,Proximal tubule brush border cell(Kidney)
4197,Epithelial cell_Cryab high(Kidney)
4198,Distal convoluted tubule_S100g high(Kidney)
4199,T cell(Kidney)
4200,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4201,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4202,Distal convoluted tubule_Pvalb high(Kidney)
4203,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4204,Proximal tubule brush border cell(Kidney)
4205,Macrophage_Ccl4 high (Kidney)
4206,Stromal cell_Ptgds high(Kidney)
4207,Distal convoluted tubule_S100g high(Kidney)
4208,S1 proximal tubule cells(Kidney)
4209,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4210,Thick ascending limb of the loop of Henle(Kidney)
4211,S3 proximal tubule cells(Kidney)
4212,Proximal tubule brush border cell(Kidney)
4213,Proximal tubule brush border cell(Kidney)
4214,Proximal tubule brush border cell(Kidney)
4215,Thick ascending limb of the loop of Henle(Kidney)
4216,Distal collecting duct principal cell_Cldn4 high(Kidney)
4217,Thick ascending limb of the loop of Henle(Kidney)
4218,Proximal tubule brush border cell(Kidney)
4219,Fenestrated endothelial cell_Plvap high(Kidney)
4220,S3 proximal tubule cells(Kidney)
4221,Stromal cell_Ptgds high(Kidney)
4222,Proximal tubule cell_Osgin1 high(Kidney)
4223,Proximal tubule brush border cell(Kidney)
4224,Macrophage_Ccl4 high (Kidney)
4225,Distal collecting duct principal cell_Cldn4 high(Kidney)
4226,Proximal tubule brush border cell(Kidney)
4227,Stromal cell_Cxcl10 high(Kidney)
4228,Intercalated cells of collecting duct_Slc26a4 high(Kidney)
4229,Proximal tubule cell_Osgin1 high(Kidney)
4230,Endothelial cell(Kidney)
4231,Proximal tubule brush border cell(Kidney)
4232,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4233,Proximal tubule brush border cell(Kidney)
4234,Macrophage_Ccl4 high (Kidney)
4235,B cell(Kidney)
4236,Proximal tubule brush border cell(Kidney)
4237,Proximal tubule brush border cell(Kidney)
4238,Distal collecting duct principal cell_Cldn4 high(Kidney)
4239,Dendritic cell_Cst3 high(Kidney)
4240,Stromal cell_Dcn high(Kidney)
4241,Distal convoluted tubule_S100g high(Kidney)
4242,Thick ascending limb of the loop of Henle(Kidney)
4243,Thick ascending limb of the loop of Henle(Kidney)
4244,Distal convoluted tubule_S100g high(Kidney)
4245,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4246,Distal convoluted tubule_Pvalb high(Kidney)
4247,Macrophage_Ccl4 high (Kidney)
4248,Proximal tubule brush border cell(Kidney)
4249,Dendritic cell_Ccr7 high(Kidney)
4250,Proximal tubule brush border cell(Kidney)
4251,Thick ascending limb of the loop of Henle(Kidney)
4252,Distal collecting duct principal cell_Cldn4 high(Kidney)
4253,Proximal tubule brush border cell(Kidney)
4254,Proximal tubule brush border cell(Kidney)
4255,Thick ascending limb of the loop of Henle(Kidney)
4256,Proximal tubule brush border cell(Kidney)
4257,Proximal tubule brush border cell(Kidney)
4258,Proximal tubule brush border cell(Kidney)
4259,S3 proximal tubule cells(Kidney)
4260,Distal collecting duct principal cell_Hsd11b2 high(Kidney)
4261,Proximal tubule cell_Cyp4a14 high(Kidney)
4262,Thick ascending limb of the loop of Henle(Kidney)
4263,Proximal tubule brush border cell(Kidney)
4264,Thick ascending limb of the loop of Henle(Kidney)
4265,Thick ascending limb of the loop of Henle(Kidney)
4266,Proximal tubule cell_Cyp4a14 high(Kidney)
4267,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4268,Stromal cell_Cxcl10 high(Kidney)
4269,Proximal tubule brush border cell(Kidney)
4270,Proximal tubule brush border cell(Kidney)
4271,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4272,Proximal tubule cell_Osgin1 high(Kidney)
4273,Distal convoluted tubule_Pvalb high(Kidney)
4274,Fenestrated endothelial cell_Plvap high(Kidney)
4275,Proximal tubule brush border cell(Kidney)
4276,Distal convoluted tubule_Pvalb high(Kidney)
4277,Thick ascending limb of the loop of Henle(Kidney)
4278,Proximal tubule brush border cell(Kidney)
4279,Proximal tubule brush border cell(Kidney)
4280,Macrophage_Ccl4 high (Kidney)
4281,Proximal tubule cell_Cyp4a14 high(Kidney)
4282,Distal collecting duct principal cell_Hsd11b2 high(Kidney)
4283,Epithelial cell_Cryab high(Kidney)
4284,Proximal tubule brush border cell(Kidney)
4285,Fenestrated endothelial cell_Plvap high(Kidney)
4286,Proximal tubule brush border cell(Kidney)
4287,Stromal cell_Ptgds high(Kidney)
4288,Thick ascending limb of the loop of Henle(Kidney)
4289,Distal convoluted tubule_Pvalb high(Kidney)
4290,Distal convoluted tubule_S100g high(Kidney)
4291,Proximal tubule brush border cell(Kidney)
4292,Proximal tubule brush border cell(Kidney)
4293,Proximal tubule brush border cell(Kidney)
4294,Proximal tubule brush border cell(Kidney)
4295,Endothelial cell(Kidney)
4296,S3 proximal tubule cells(Kidney)
4297,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4298,S3 proximal tubule cells(Kidney)
4299,Macrophage_Ccl4 high (Kidney)
4300,Proximal tubule brush border cell(Kidney)
4301,Macrophage_Ccl4 high (Kidney)
4302,Distal collecting duct principal cell_Cldn4 high(Kidney)
4303,Proximal tubule cell_Osgin1 high(Kidney)
4304,Proximal tubule brush border cell(Kidney)
4305,Distal convoluted tubule_Pvalb high(Kidney)
4306,Thick ascending limb of the loop of Henle(Kidney)
4307,Proximal tubule brush border cell(Kidney)
4308,Distal convoluted tubule_Pvalb high(Kidney)
4309,Distal convoluted tubule_Pvalb high(Kidney)
4310,Proximal tubule brush border cell(Kidney)
4311,Proximal tubule brush border cell(Kidney)
4312,Thick ascending limb of the loop of Henle(Kidney)
4313,S3 proximal tubule cells(Kidney)
4314,Proximal tubule brush border cell(Kidney)
4315,Ureteric epithelium(Kidney)
4316,Thick ascending limb of the loop of Henle(Kidney)
4317,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4318,Macrophage_Ccl4 high (Kidney)
4319,Proximal tubule brush border cell(Kidney)
4320,Epithelial cell_Cryab high(Kidney)
4321,Distal convoluted tubule_S100g high(Kidney)
4322,Fenestrated endothelial cell_Tm4sf1 high(Kidney)
4323,Distal convoluted tubule_S100g high(Kidney)
4324,Proximal tubule brush border cell(Kidney)
4325,Proximal tubule brush border cell(Kidney)
4326,Proximal tubule brush border cell(Kidney)
4327,Proximal tubule cell_Osgin1 high(Kidney)
4328,Proximal tubule cell_Osgin1 high(Kidney)
4329,Dendritic cell_Cst3 high(Kidney)
4330,Thick ascending limb of the loop of Henle(Kidney)
4331,Proximal tubule brush border cell(Kidney)
4332,S1 proximal tubule cells(Kidney)
4333,Fenestrated endothelial cell_Plvap high(Kidney)
4334,Proximal tubule brush border cell(Kidney)
4335,Intercalated cells of collecting duct_Aqp6 high(Kidney)
4336,Fenestrated endothelial cell_Plvap high(Kidney)
4337,Proximal tubule brush border cell(Kidney)
4338,Proximal tubule brush border cell(Kidney)
4339,Thick ascending limb of the loop of Henle(Kidney)
4340,S1 proximal tubule cells(Kidney)
4341,Proximal tubule brush border cell(Kidney)
4342,Proximal tubule brush border cell(Kidney)
